event_id,timestamp,host,user,event_type,anomaly_score,is_anom
1377,2025-01-01 00:22:57,host_2,user_0,cluster_1,0.44578611850738525,False
1378,2025-01-01 00:22:58,host_2,user_0,cluster_1,0.44578611850738525,False
1379,2025-01-01 00:22:59,host_2,user_0,cluster_1,0.44578611850738525,False
1380,2025-01-01 00:23:00,host_2,user_0,cluster_1,0.44578611850738525,False
1381,2025-01-01 00:23:01,host_2,user_0,cluster_1,0.44578611850738525,False
1382,2025-01-01 00:23:02,host_2,user_0,cluster_1,0.44578611850738525,False
1383,2025-01-01 00:23:03,host_2,user_0,cluster_1,0.44578611850738525,False
1384,2025-01-01 00:23:04,host_2,user_0,cluster_1,0.44578611850738525,False
1385,2025-01-01 00:23:05,host_2,user_0,cluster_1,0.44578611850738525,False
1386,2025-01-01 00:23:06,host_2,user_0,cluster_1,0.44578611850738525,False
1387,2025-01-01 00:23:07,host_2,user_0,cluster_1,0.44578611850738525,False
1388,2025-01-01 00:23:08,host_2,user_0,cluster_1,0.44578611850738525,False
1389,2025-01-01 00:23:09,host_2,user_0,cluster_1,0.44578611850738525,False
1390,2025-01-01 00:23:10,host_2,user_0,cluster_1,0.44578611850738525,False
1391,2025-01-01 00:23:11,host_2,user_0,cluster_1,0.44578611850738525,False
1392,2025-01-01 00:23:12,host_2,user_0,cluster_1,0.44578611850738525,False
1393,2025-01-01 00:23:13,host_2,user_0,cluster_1,0.44578611850738525,False
1394,2025-01-01 00:23:14,host_2,user_0,cluster_1,0.44578611850738525,False
1395,2025-01-01 00:23:15,host_2,user_0,cluster_1,0.44578611850738525,False
1396,2025-01-01 00:23:16,host_2,user_0,cluster_1,0.44578611850738525,False
1397,2025-01-01 00:23:17,host_2,user_0,cluster_1,0.44578611850738525,False
1398,2025-01-01 00:23:18,host_2,user_0,cluster_1,0.44578611850738525,False
1399,2025-01-01 00:23:19,host_2,user_0,cluster_1,0.44578611850738525,False
1400,2025-01-01 00:23:20,host_3,user_1,cluster_271,0.43908482789993286,False
1401,2025-01-01 00:23:21,host_3,user_1,cluster_1,0.43908482789993286,False
1402,2025-01-01 00:23:22,host_3,user_1,cluster_1,0.43908482789993286,False
1403,2025-01-01 00:23:23,host_3,user_1,cluster_1,0.43908482789993286,False
1404,2025-01-01 00:23:24,host_3,user_1,cluster_1,0.43908482789993286,False
1405,2025-01-01 00:23:25,host_3,user_1,cluster_1,0.43908482789993286,False
1406,2025-01-01 00:23:26,host_3,user_1,cluster_1,0.43908482789993286,False
1407,2025-01-01 00:23:27,host_3,user_1,cluster_1,0.43908482789993286,False
1408,2025-01-01 00:23:28,host_3,user_1,cluster_1,0.43908482789993286,False
1409,2025-01-01 00:23:29,host_3,user_1,cluster_1,0.43908482789993286,False
1410,2025-01-01 00:23:30,host_3,user_1,cluster_1,0.43908482789993286,False
1411,2025-01-01 00:23:31,host_3,user_1,cluster_1,0.43908482789993286,False
1412,2025-01-01 00:23:32,host_3,user_1,cluster_1,0.43908482789993286,False
1413,2025-01-01 00:23:33,host_3,user_1,cluster_1,0.43908482789993286,False
1414,2025-01-01 00:23:34,host_3,user_1,cluster_1,0.43908482789993286,False
1415,2025-01-01 00:23:35,host_3,user_1,cluster_1,0.43908482789993286,False
1416,2025-01-01 00:23:36,host_3,user_1,cluster_1,0.43908482789993286,False
1417,2025-01-01 00:23:37,host_3,user_1,cluster_1,0.43908482789993286,False
1418,2025-01-01 00:23:38,host_3,user_1,cluster_1,0.43908482789993286,False
1419,2025-01-01 00:23:39,host_3,user_1,cluster_1,0.43908482789993286,False
1420,2025-01-01 00:23:40,host_3,user_1,cluster_1,0.43908482789993286,False
1421,2025-01-01 00:23:41,host_3,user_1,cluster_1,0.43908482789993286,False
1422,2025-01-01 00:23:42,host_3,user_1,cluster_1,0.43908482789993286,False
1423,2025-01-01 00:23:43,host_3,user_1,cluster_1,0.43908482789993286,False
1424,2025-01-01 00:23:44,host_3,user_1,cluster_1,0.43908482789993286,False
1425,2025-01-01 00:23:45,host_3,user_1,cluster_1,0.43908482789993286,False
1426,2025-01-01 00:23:46,host_3,user_1,cluster_1,0.43908482789993286,False
1427,2025-01-01 00:23:47,host_3,user_1,cluster_1,0.43908482789993286,False
1428,2025-01-01 00:23:48,host_3,user_1,cluster_1,0.43908482789993286,False
1429,2025-01-01 00:23:49,host_3,user_1,cluster_1,0.43908482789993286,False
1430,2025-01-01 00:23:50,host_3,user_1,cluster_1,0.43908482789993286,False
1431,2025-01-01 00:23:51,host_3,user_1,cluster_1,0.43908482789993286,False
1432,2025-01-01 00:23:52,host_3,user_1,cluster_1,0.43908482789993286,False
1433,2025-01-01 00:23:53,host_3,user_1,cluster_1,0.43908482789993286,False
1434,2025-01-01 00:23:54,host_3,user_1,cluster_1,0.43908482789993286,False
1435,2025-01-01 00:23:55,host_3,user_1,cluster_1,0.43908482789993286,False
1436,2025-01-01 00:23:56,host_3,user_1,cluster_1,0.43908482789993286,False
1437,2025-01-01 00:23:57,host_3,user_1,cluster_1,0.43908482789993286,False
1438,2025-01-01 00:23:58,host_3,user_1,cluster_1,0.43908482789993286,False
1439,2025-01-01 00:23:59,host_3,user_1,cluster_1,0.43908482789993286,False
1440,2025-01-01 00:24:00,host_3,user_1,cluster_1,0.43908482789993286,False
1441,2025-01-01 00:24:01,host_3,user_1,cluster_1,0.43908482789993286,False
1442,2025-01-01 00:24:02,host_3,user_1,cluster_1,0.43908482789993286,False
1443,2025-01-01 00:24:03,host_3,user_1,cluster_1,0.43908482789993286,False
1444,2025-01-01 00:24:04,host_3,user_1,cluster_1,0.43908482789993286,False
1445,2025-01-01 00:24:05,host_3,user_1,cluster_1,0.43908482789993286,False
1446,2025-01-01 00:24:06,host_3,user_1,cluster_1,0.43908482789993286,False
1447,2025-01-01 00:24:07,host_3,user_1,cluster_1,0.43908482789993286,False
1448,2025-01-01 00:24:08,host_3,user_1,cluster_1,0.43908482789993286,False
1449,2025-01-01 00:24:09,host_3,user_1,cluster_1,0.43908482789993286,False
1450,2025-01-01 00:24:10,host_4,user_2,cluster_241,0.4324241280555725,False
1451,2025-01-01 00:24:11,host_4,user_2,cluster_1,0.4324241280555725,False
1452,2025-01-01 00:24:12,host_4,user_2,cluster_1,0.4324241280555725,False
1453,2025-01-01 00:24:13,host_4,user_2,cluster_1,0.4324241280555725,False
1454,2025-01-01 00:24:14,host_4,user_2,cluster_1,0.4324241280555725,False
1455,2025-01-01 00:24:15,host_4,user_2,cluster_1,0.4324241280555725,False
1456,2025-01-01 00:24:16,host_4,user_2,cluster_1,0.4324241280555725,False
1457,2025-01-01 00:24:17,host_4,user_2,cluster_1,0.4324241280555725,False
1458,2025-01-01 00:24:18,host_4,user_2,cluster_1,0.4324241280555725,False
1459,2025-01-01 00:24:19,host_4,user_2,cluster_1,0.4324241280555725,False
1460,2025-01-01 00:24:20,host_4,user_2,cluster_1,0.4324241280555725,False
1461,2025-01-01 00:24:21,host_4,user_2,cluster_1,0.4324241280555725,False
1462,2025-01-01 00:24:22,host_4,user_2,cluster_1,0.4324241280555725,False
1463,2025-01-01 00:24:23,host_4,user_2,cluster_1,0.4324241280555725,False
1464,2025-01-01 00:24:24,host_4,user_2,cluster_1,0.4324241280555725,False
1465,2025-01-01 00:24:25,host_4,user_2,cluster_1,0.4324241280555725,False
1466,2025-01-01 00:24:26,host_4,user_2,cluster_1,0.4324241280555725,False
1467,2025-01-01 00:24:27,host_4,user_2,cluster_1,0.4324241280555725,False
1468,2025-01-01 00:24:28,host_4,user_2,cluster_1,0.4324241280555725,False
1469,2025-01-01 00:24:29,host_4,user_2,cluster_1,0.4324241280555725,False
1470,2025-01-01 00:24:30,host_4,user_2,cluster_1,0.4324241280555725,False
1471,2025-01-01 00:24:31,host_4,user_2,cluster_1,0.4324241280555725,False
1472,2025-01-01 00:24:32,host_4,user_2,cluster_1,0.4324241280555725,False
1473,2025-01-01 00:24:33,host_4,user_2,cluster_1,0.4324241280555725,False
1474,2025-01-01 00:24:34,host_4,user_2,cluster_1,0.4324241280555725,False
1475,2025-01-01 00:24:35,host_4,user_2,cluster_1,0.4324241280555725,False
1476,2025-01-01 00:24:36,host_4,user_2,cluster_1,0.4324241280555725,False
1477,2025-01-01 00:24:37,host_4,user_2,cluster_1,0.4324241280555725,False
1478,2025-01-01 00:24:38,host_4,user_2,cluster_1,0.4324241280555725,False
1479,2025-01-01 00:24:39,host_4,user_2,cluster_1,0.4324241280555725,False
1480,2025-01-01 00:24:40,host_4,user_2,cluster_1,0.4324241280555725,False
1481,2025-01-01 00:24:41,host_4,user_2,cluster_1,0.4324241280555725,False
1482,2025-01-01 00:24:42,host_4,user_2,cluster_1,0.4324241280555725,False
1483,2025-01-01 00:24:43,host_4,user_2,cluster_1,0.4324241280555725,False
1484,2025-01-01 00:24:44,host_4,user_2,cluster_1,0.4324241280555725,False
1485,2025-01-01 00:24:45,host_4,user_2,cluster_1,0.4324241280555725,False
1486,2025-01-01 00:24:46,host_4,user_2,cluster_1,0.4324241280555725,False
1487,2025-01-01 00:24:47,host_4,user_2,cluster_1,0.4324241280555725,False
1488,2025-01-01 00:24:48,host_4,user_2,cluster_1,0.4324241280555725,False
1489,2025-01-01 00:24:49,host_4,user_2,cluster_1,0.4324241280555725,False
1490,2025-01-01 00:24:50,host_4,user_2,cluster_1,0.4324241280555725,False
1491,2025-01-01 00:24:51,host_4,user_2,cluster_1,0.4324241280555725,False
1492,2025-01-01 00:24:52,host_4,user_2,cluster_1,0.4324241280555725,False
1493,2025-01-01 00:24:53,host_4,user_2,cluster_1,0.4324241280555725,False
1494,2025-01-01 00:24:54,host_4,user_2,cluster_1,0.4324241280555725,False
1495,2025-01-01 00:24:55,host_4,user_2,cluster_1,0.4324241280555725,False
1496,2025-01-01 00:24:56,host_4,user_2,cluster_1,0.4324241280555725,False
1497,2025-01-01 00:24:57,host_4,user_2,cluster_1,0.4324241280555725,False
1498,2025-01-01 00:24:58,host_4,user_2,cluster_1,0.4324241280555725,False
1499,2025-01-01 00:24:59,host_4,user_2,cluster_1,0.4324241280555725,False
1500,2025-01-01 00:25:00,host_0,user_0,cluster_487,0.47399812936782837,True
1501,2025-01-01 00:25:01,host_0,user_0,cluster_1,0.47399812936782837,True
1502,2025-01-01 00:25:02,host_0,user_0,cluster_1,0.47399812936782837,True
1503,2025-01-01 00:25:03,host_0,user_0,cluster_1,0.47399812936782837,True
1504,2025-01-01 00:25:04,host_0,user_0,cluster_1,0.47399812936782837,True
1505,2025-01-01 00:25:05,host_0,user_0,cluster_1,0.47399812936782837,True
1506,2025-01-01 00:25:06,host_0,user_0,cluster_1,0.47399812936782837,True
1507,2025-01-01 00:25:07,host_0,user_0,cluster_1,0.47399812936782837,True
1508,2025-01-01 00:25:08,host_0,user_0,cluster_1,0.47399812936782837,True
1509,2025-01-01 00:25:09,host_0,user_0,cluster_1,0.47399812936782837,True
1510,2025-01-01 00:25:10,host_0,user_0,cluster_1,0.47399812936782837,True
1511,2025-01-01 00:25:11,host_0,user_0,cluster_1,0.47399812936782837,True
1512,2025-01-01 00:25:12,host_0,user_0,cluster_1,0.47399812936782837,True
1513,2025-01-01 00:25:13,host_0,user_0,cluster_1,0.47399812936782837,True
1514,2025-01-01 00:25:14,host_0,user_0,cluster_1,0.47399812936782837,True
1515,2025-01-01 00:25:15,host_0,user_0,cluster_1,0.47399812936782837,True
1516,2025-01-01 00:25:16,host_0,user_0,cluster_1,0.47399812936782837,True
1517,2025-01-01 00:25:17,host_0,user_0,cluster_1,0.47399812936782837,True
1518,2025-01-01 00:25:18,host_0,user_0,cluster_1,0.47399812936782837,True
1519,2025-01-01 00:25:19,host_0,user_0,cluster_1,0.47399812936782837,True
1520,2025-01-01 00:25:20,host_0,user_0,cluster_1,0.47399812936782837,True
1521,2025-01-01 00:25:21,host_0,user_0,cluster_1,0.47399812936782837,True
1522,2025-01-01 00:25:22,host_0,user_0,cluster_1,0.47399812936782837,True
1523,2025-01-01 00:25:23,host_0,user_0,cluster_1,0.47399812936782837,True
1524,2025-01-01 00:25:24,host_0,user_0,cluster_1,0.47399812936782837,True
1525,2025-01-01 00:25:25,host_0,user_0,cluster_1,0.47399812936782837,True
1526,2025-01-01 00:25:26,host_0,user_0,cluster_1,0.47399812936782837,True
1527,2025-01-01 00:25:27,host_0,user_0,cluster_1,0.47399812936782837,True
1528,2025-01-01 00:25:28,host_0,user_0,cluster_1,0.47399812936782837,True
1529,2025-01-01 00:25:29,host_0,user_0,cluster_1,0.47399812936782837,True
1530,2025-01-01 00:25:30,host_0,user_0,cluster_1,0.47399812936782837,True
1531,2025-01-01 00:25:31,host_0,user_0,cluster_1,0.47399812936782837,True
1532,2025-01-01 00:25:32,host_0,user_0,cluster_1,0.47399812936782837,True
1533,2025-01-01 00:25:33,host_0,user_0,cluster_1,0.47399812936782837,True
1534,2025-01-01 00:25:34,host_0,user_0,cluster_1,0.47399812936782837,True
1535,2025-01-01 00:25:35,host_0,user_0,cluster_1,0.47399812936782837,True
1536,2025-01-01 00:25:36,host_0,user_0,cluster_1,0.47399812936782837,True
1537,2025-01-01 00:25:37,host_0,user_0,cluster_1,0.47399812936782837,True
1538,2025-01-01 00:25:38,host_0,user_0,cluster_1,0.47399812936782837,True
1539,2025-01-01 00:25:39,host_0,user_0,cluster_1,0.47399812936782837,True
1540,2025-01-01 00:25:40,host_0,user_0,cluster_1,0.47399812936782837,True
1541,2025-01-01 00:25:41,host_0,user_0,cluster_1,0.47399812936782837,True
1542,2025-01-01 00:25:42,host_0,user_0,cluster_1,0.47399812936782837,True
1543,2025-01-01 00:25:43,host_0,user_0,cluster_1,0.47399812936782837,True
1544,2025-01-01 00:25:44,host_0,user_0,cluster_1,0.47399812936782837,True
1545,2025-01-01 00:25:45,host_0,user_0,cluster_1,0.47399812936782837,True
1546,2025-01-01 00:25:46,host_0,user_0,cluster_1,0.47399812936782837,True
1547,2025-01-01 00:25:47,host_0,user_0,cluster_1,0.47399812936782837,True
1548,2025-01-01 00:25:48,host_0,user_0,cluster_1,0.47399812936782837,True
1549,2025-01-01 00:25:49,host_0,user_0,cluster_1,0.47399812936782837,True
1550,2025-01-01 00:25:50,host_1,user_1,cluster_309,0.43593287467956543,False
1551,2025-01-01 00:25:51,host_1,user_1,cluster_1,0.43593287467956543,False
1552,2025-01-01 00:25:52,host_1,user_1,cluster_1,0.43593287467956543,False
1553,2025-01-01 00:25:53,host_1,user_1,cluster_1,0.43593287467956543,False
1554,2025-01-01 00:25:54,host_1,user_1,cluster_1,0.43593287467956543,False
1555,2025-01-01 00:25:55,host_1,user_1,cluster_1,0.43593287467956543,False
1556,2025-01-01 00:25:56,host_1,user_1,cluster_1,0.43593287467956543,False
1557,2025-01-01 00:25:57,host_1,user_1,cluster_1,0.43593287467956543,False
1558,2025-01-01 00:25:58,host_1,user_1,cluster_1,0.43593287467956543,False
1559,2025-01-01 00:25:59,host_1,user_1,cluster_1,0.43593287467956543,False
1560,2025-01-01 00:26:00,host_1,user_1,cluster_1,0.43593287467956543,False
1561,2025-01-01 00:26:01,host_1,user_1,cluster_1,0.43593287467956543,False
1562,2025-01-01 00:26:02,host_1,user_1,cluster_1,0.43593287467956543,False
1563,2025-01-01 00:26:03,host_1,user_1,cluster_1,0.43593287467956543,False
1564,2025-01-01 00:26:04,host_1,user_1,cluster_1,0.43593287467956543,False
1565,2025-01-01 00:26:05,host_1,user_1,cluster_1,0.43593287467956543,False
1566,2025-01-01 00:26:06,host_1,user_1,cluster_1,0.43593287467956543,False
1567,2025-01-01 00:26:07,host_1,user_1,cluster_1,0.43593287467956543,False
1568,2025-01-01 00:26:08,host_1,user_1,cluster_1,0.43593287467956543,False
1569,2025-01-01 00:26:09,host_1,user_1,cluster_1,0.43593287467956543,False
1570,2025-01-01 00:26:10,host_1,user_1,cluster_1,0.43593287467956543,False
1571,2025-01-01 00:26:11,host_1,user_1,cluster_1,0.43593287467956543,False
1572,2025-01-01 00:26:12,host_1,user_1,cluster_1,0.43593287467956543,False
1573,2025-01-01 00:26:13,host_1,user_1,cluster_1,0.43593287467956543,False
1574,2025-01-01 00:26:14,host_1,user_1,cluster_1,0.43593287467956543,False
1575,2025-01-01 00:26:15,host_1,user_1,cluster_1,0.43593287467956543,False
1576,2025-01-01 00:26:16,host_1,user_1,cluster_1,0.43593287467956543,False
1577,2025-01-01 00:26:17,host_1,user_1,cluster_1,0.43593287467956543,False
1578,2025-01-01 00:26:18,host_1,user_1,cluster_1,0.43593287467956543,False
1579,2025-01-01 00:26:19,host_1,user_1,cluster_1,0.43593287467956543,False
1580,2025-01-01 00:26:20,host_1,user_1,cluster_1,0.43593287467956543,False
1581,2025-01-01 00:26:21,host_1,user_1,cluster_1,0.43593287467956543,False
1582,2025-01-01 00:26:22,host_1,user_1,cluster_1,0.43593287467956543,False
1583,2025-01-01 00:26:23,host_1,user_1,cluster_1,0.43593287467956543,False
1584,2025-01-01 00:26:24,host_1,user_1,cluster_1,0.43593287467956543,False
1585,2025-01-01 00:26:25,host_1,user_1,cluster_1,0.43593287467956543,False
1586,2025-01-01 00:26:26,host_1,user_1,cluster_1,0.43593287467956543,False
1587,2025-01-01 00:26:27,host_1,user_1,cluster_1,0.43593287467956543,False
1588,2025-01-01 00:26:28,host_1,user_1,cluster_1,0.43593287467956543,False
1589,2025-01-01 00:26:29,host_1,user_1,cluster_1,0.43593287467956543,False
1590,2025-01-01 00:26:30,host_1,user_1,cluster_1,0.43593287467956543,False
1591,2025-01-01 00:26:31,host_1,user_1,cluster_1,0.43593287467956543,False
1592,2025-01-01 00:26:32,host_1,user_1,cluster_1,0.43593287467956543,False
1593,2025-01-01 00:26:33,host_1,user_1,cluster_1,0.43593287467956543,False
1594,2025-01-01 00:26:34,host_1,user_1,cluster_1,0.43593287467956543,False
1595,2025-01-01 00:26:35,host_1,user_1,cluster_1,0.43593287467956543,False
1596,2025-01-01 00:26:36,host_1,user_1,cluster_1,0.43593287467956543,False
1597,2025-01-01 00:26:37,host_1,user_1,cluster_1,0.43593287467956543,False
1598,2025-01-01 00:26:38,host_1,user_1,cluster_1,0.43593287467956543,False
1599,2025-01-01 00:26:39,host_1,user_1,cluster_1,0.43593287467956543,False
1600,2025-01-01 00:26:40,host_2,user_2,cluster_96,0.43868380784988403,False
1601,2025-01-01 00:26:41,host_2,user_2,cluster_1,0.43868380784988403,False
1602,2025-01-01 00:26:42,host_2,user_2,cluster_1,0.43868380784988403,False
1603,2025-01-01 00:26:43,host_2,user_2,cluster_1,0.43868380784988403,False
1604,2025-01-01 00:26:44,host_2,user_2,cluster_1,0.43868380784988403,False
1605,2025-01-01 00:26:45,host_2,user_2,cluster_1,0.43868380784988403,False
1606,2025-01-01 00:26:46,host_2,user_2,cluster_1,0.43868380784988403,False
1607,2025-01-01 00:26:47,host_2,user_2,cluster_1,0.43868380784988403,False
1608,2025-01-01 00:26:48,host_2,user_2,cluster_1,0.43868380784988403,False
1609,2025-01-01 00:26:49,host_2,user_2,cluster_1,0.43868380784988403,False
1610,2025-01-01 00:26:50,host_2,user_2,cluster_1,0.43868380784988403,False
1611,2025-01-01 00:26:51,host_2,user_2,cluster_1,0.43868380784988403,False
1612,2025-01-01 00:26:52,host_2,user_2,cluster_1,0.43868380784988403,False
1613,2025-01-01 00:26:53,host_2,user_2,cluster_1,0.43868380784988403,False
1614,2025-01-01 00:26:54,host_2,user_2,cluster_1,0.43868380784988403,False
1615,2025-01-01 00:26:55,host_2,user_2,cluster_1,0.43868380784988403,False
1616,2025-01-01 00:26:56,host_2,user_2,cluster_1,0.43868380784988403,False
1617,2025-01-01 00:26:57,host_2,user_2,cluster_1,0.43868380784988403,False
1618,2025-01-01 00:26:58,host_2,user_2,cluster_1,0.43868380784988403,False
1619,2025-01-01 00:26:59,host_2,user_2,cluster_1,0.43868380784988403,False
1620,2025-01-01 00:27:00,host_2,user_2,cluster_1,0.43868380784988403,False
1621,2025-01-01 00:27:01,host_2,user_2,cluster_1,0.43868380784988403,False
1622,2025-01-01 00:27:02,host_2,user_2,cluster_1,0.43868380784988403,False
1623,2025-01-01 00:27:03,host_2,user_2,cluster_1,0.43868380784988403,False
1624,2025-01-01 00:27:04,host_2,user_2,cluster_1,0.43868380784988403,False
1625,2025-01-01 00:27:05,host_2,user_2,cluster_1,0.43868380784988403,False
1626,2025-01-01 00:27:06,host_2,user_2,cluster_1,0.43868380784988403,False
1627,2025-01-01 00:27:07,host_2,user_2,cluster_1,0.43868380784988403,False
1628,2025-01-01 00:27:08,host_2,user_2,cluster_1,0.43868380784988403,False
1629,2025-01-01 00:27:09,host_2,user_2,cluster_1,0.43868380784988403,False
1630,2025-01-01 00:27:10,host_2,user_2,cluster_1,0.43868380784988403,False
1631,2025-01-01 00:27:11,host_2,user_2,cluster_1,0.43868380784988403,False
1632,2025-01-01 00:27:12,host_2,user_2,cluster_1,0.43868380784988403,False
1633,2025-01-01 00:27:13,host_2,user_2,cluster_1,0.43868380784988403,False
1634,2025-01-01 00:27:14,host_2,user_2,cluster_1,0.43868380784988403,False
1635,2025-01-01 00:27:15,host_2,user_2,cluster_1,0.43868380784988403,False
1636,2025-01-01 00:27:16,host_2,user_2,cluster_1,0.43868380784988403,False
1637,2025-01-01 00:27:17,host_2,user_2,cluster_1,0.43868380784988403,False
1638,2025-01-01 00:27:18,host_2,user_2,cluster_1,0.43868380784988403,False
1639,2025-01-01 00:27:19,host_2,user_2,cluster_1,0.43868380784988403,False
1640,2025-01-01 00:27:20,host_2,user_2,cluster_1,0.43868380784988403,False
1641,2025-01-01 00:27:21,host_2,user_2,cluster_1,0.43868380784988403,False
1642,2025-01-01 00:27:22,host_2,user_2,cluster_1,0.43868380784988403,False
1643,2025-01-01 00:27:23,host_2,user_2,cluster_1,0.43868380784988403,False
1644,2025-01-01 00:27:24,host_2,user_2,cluster_1,0.43868380784988403,False
1645,2025-01-01 00:27:25,host_2,user_2,cluster_1,0.43868380784988403,False
1646,2025-01-01 00:27:26,host_2,user_2,cluster_1,0.43868380784988403,False
1647,2025-01-01 00:27:27,host_2,user_2,cluster_1,0.43868380784988403,False
1648,2025-01-01 00:27:28,host_2,user_2,cluster_1,0.43868380784988403,False
1649,2025-01-01 00:27:29,host_2,user_2,cluster_1,0.43868380784988403,False
1650,2025-01-01 00:27:30,host_3,user_0,cluster_280,0.35237544775009155,False
1651,2025-01-01 00:27:31,host_3,user_0,cluster_1,0.35237544775009155,False
1652,2025-01-01 00:27:32,host_3,user_0,cluster_1,0.35237544775009155,False
1653,2025-01-01 00:27:33,host_3,user_0,cluster_1,0.35237544775009155,False
1654,2025-01-01 00:27:34,host_3,user_0,cluster_1,0.35237544775009155,False
1655,2025-01-01 00:27:35,host_3,user_0,cluster_1,0.35237544775009155,False
1656,2025-01-01 00:27:36,host_3,user_0,cluster_1,0.35237544775009155,False
1657,2025-01-01 00:27:37,host_3,user_0,cluster_1,0.35237544775009155,False
1658,2025-01-01 00:27:38,host_3,user_0,cluster_1,0.35237544775009155,False
1659,2025-01-01 00:27:39,host_3,user_0,cluster_1,0.35237544775009155,False
1660,2025-01-01 00:27:40,host_3,user_0,cluster_1,0.35237544775009155,False
1661,2025-01-01 00:27:41,host_3,user_0,cluster_1,0.35237544775009155,False
1662,2025-01-01 00:27:42,host_3,user_0,cluster_1,0.35237544775009155,False
1663,2025-01-01 00:27:43,host_3,user_0,cluster_1,0.35237544775009155,False
1664,2025-01-01 00:27:44,host_3,user_0,cluster_1,0.35237544775009155,False
1665,2025-01-01 00:27:45,host_3,user_0,cluster_1,0.35237544775009155,False
1666,2025-01-01 00:27:46,host_3,user_0,cluster_1,0.35237544775009155,False
1667,2025-01-01 00:27:47,host_3,user_0,cluster_1,0.35237544775009155,False
1668,2025-01-01 00:27:48,host_3,user_0,cluster_1,0.35237544775009155,False
1669,2025-01-01 00:27:49,host_3,user_0,cluster_1,0.35237544775009155,False
1670,2025-01-01 00:27:50,host_3,user_0,cluster_1,0.35237544775009155,False
1671,2025-01-01 00:27:51,host_3,user_0,cluster_1,0.35237544775009155,False
1672,2025-01-01 00:27:52,host_3,user_0,cluster_1,0.35237544775009155,False
1673,2025-01-01 00:27:53,host_3,user_0,cluster_1,0.35237544775009155,False
1674,2025-01-01 00:27:54,host_3,user_0,cluster_1,0.35237544775009155,False
1675,2025-01-01 00:27:55,host_3,user_0,cluster_1,0.35237544775009155,False
1676,2025-01-01 00:27:56,host_3,user_0,cluster_1,0.35237544775009155,False
1677,2025-01-01 00:27:57,host_3,user_0,cluster_1,0.35237544775009155,False
1678,2025-01-01 00:27:58,host_3,user_0,cluster_1,0.35237544775009155,False
1679,2025-01-01 00:27:59,host_3,user_0,cluster_1,0.35237544775009155,False
1680,2025-01-01 00:28:00,host_3,user_0,cluster_1,0.35237544775009155,False
1681,2025-01-01 00:28:01,host_3,user_0,cluster_1,0.35237544775009155,False
1682,2025-01-01 00:28:02,host_3,user_0,cluster_1,0.35237544775009155,False
1683,2025-01-01 00:28:03,host_3,user_0,cluster_1,0.35237544775009155,False
1684,2025-01-01 00:28:04,host_3,user_0,cluster_1,0.35237544775009155,False
1685,2025-01-01 00:28:05,host_3,user_0,cluster_1,0.35237544775009155,False
1686,2025-01-01 00:28:06,host_3,user_0,cluster_1,0.35237544775009155,False
1687,2025-01-01 00:28:07,host_3,user_0,cluster_1,0.35237544775009155,False
1688,2025-01-01 00:28:08,host_3,user_0,cluster_1,0.35237544775009155,False
1689,2025-01-01 00:28:09,host_3,user_0,cluster_1,0.35237544775009155,False
1690,2025-01-01 00:28:10,host_3,user_0,cluster_1,0.35237544775009155,False
1691,2025-01-01 00:28:11,host_3,user_0,cluster_1,0.35237544775009155,False
1692,2025-01-01 00:28:12,host_3,user_0,cluster_1,0.35237544775009155,False
1693,2025-01-01 00:28:13,host_3,user_0,cluster_1,0.35237544775009155,False
1694,2025-01-01 00:28:14,host_3,user_0,cluster_1,0.35237544775009155,False
1695,2025-01-01 00:28:15,host_3,user_0,cluster_1,0.35237544775009155,False
1696,2025-01-01 00:28:16,host_3,user_0,cluster_1,0.35237544775009155,False
1697,2025-01-01 00:28:17,host_3,user_0,cluster_1,0.35237544775009155,False
1698,2025-01-01 00:28:18,host_3,user_0,cluster_1,0.35237544775009155,False
1699,2025-01-01 00:28:19,host_3,user_0,cluster_1,0.35237544775009155,False
1700,2025-01-01 00:28:20,host_4,user_1,cluster_271,0.43908482789993286,False
1701,2025-01-01 00:28:21,host_4,user_1,cluster_1,0.43908482789993286,False
1702,2025-01-01 00:28:22,host_4,user_1,cluster_1,0.43908482789993286,False
1703,2025-01-01 00:28:23,host_4,user_1,cluster_1,0.43908482789993286,False
1704,2025-01-01 00:28:24,host_4,user_1,cluster_1,0.43908482789993286,False
1705,2025-01-01 00:28:25,host_4,user_1,cluster_1,0.43908482789993286,False
1706,2025-01-01 00:28:26,host_4,user_1,cluster_1,0.43908482789993286,False
1707,2025-01-01 00:28:27,host_4,user_1,cluster_1,0.43908482789993286,False
1708,2025-01-01 00:28:28,host_4,user_1,cluster_1,0.43908482789993286,False
1709,2025-01-01 00:28:29,host_4,user_1,cluster_1,0.43908482789993286,False
1710,2025-01-01 00:28:30,host_4,user_1,cluster_1,0.43908482789993286,False
1711,2025-01-01 00:28:31,host_4,user_1,cluster_1,0.43908482789993286,False
1712,2025-01-01 00:28:32,host_4,user_1,cluster_1,0.43908482789993286,False
1713,2025-01-01 00:28:33,host_4,user_1,cluster_1,0.43908482789993286,False
1714,2025-01-01 00:28:34,host_4,user_1,cluster_1,0.43908482789993286,False
1715,2025-01-01 00:28:35,host_4,user_1,cluster_1,0.43908482789993286,False
1716,2025-01-01 00:28:36,host_4,user_1,cluster_1,0.43908482789993286,False
